filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1855,2019-12-13T12:08:15Z,,Arable weeds as indicators of agricultural intensity - A case study from Finland,Arable weeds as indicators of agricultural intensity - A case study from Finland,No,No,No,No,No,No,,0,6,0,6,"Hyvonen, Terho; Huusela-Veistola, Erja",Hyvonen,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1841,2019-12-10T09:26:34Z,,Are ecosystem services stabilized by differences among species? A test using crop pollination,Are ecosystem services stabilized by differences among species? A test using crop pollination,No,No,No,No,No,No,Kremen is a co-author on this paper,0,6,0,6,"Winfree, Rachael; Kremen, Claire",Winfree,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1145,2020-01-20T14:49:26Z,,Are there any trade-offs between forage provision and the ecosystem service of C and N storage in arid rangelands?,Are there any trade-offs between forage provision and the ecosystem service of C and N storage in arid rangelands?,No,No,No,No,No,No,,0,6,0,6,"Onatibia, Gaston R.; Aguiar, Martin R.; Semmartin, Maria",Onatibia,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,645,2019-11-26T08:25:49Z,,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China","Assessing and mapping of multiple ecosystem services in Guizhou Province, China",No,No,No,No,No,No,,0,6,0,6,"Han, Huiqing; Dong, Yuxiang",Han,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1914,2019-12-16T10:43:01Z,,Assessing and predicting the relative ecological impacts of disturbance on habitats with different sensitivities,Assessing and predicting the relative ecological impacts of disturbance on habitats with different sensitivities,No,No,No,No,No,No,,0,6,0,6,"Hiddink, J. G.; Jennings, S.; Kaiser, M. J.",Hiddink,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1073,2019-12-02T09:51:59Z,trmc6753@colorado.edu,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,No,No,No,No,No,No,,0,6,0,6,"Crouzat, Emilie; Mouchet, Maud; Turkelboom, Francis; Byczek, Coline; Meersmans, Jeroen; Berger, Frederic; Verkerk, Pieter Johannes; Lavorel, Sandra",Crouzat,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,469,2019-12-03T09:35:12Z,,Assessing carbon sequestration of silvopastoral tropical landscapes using optical remote sensing and field measurements,Assessing carbon sequestration of silvopastoral tropical landscapes using optical remote sensing and field measurements,No,No,No,No,No,No,,0,6,0,6,"Schneider, Laura C.; Lerner, Amy M.; McGroddy, Megan; Rudel, Thomas",Schneider,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Nick,1818,2019-12-03T08:57:17Z,nidr7164@colorado.edu,Assessing ecosystem functioning in streams affected by forest management: increased leaf decomposition occurs without changes to the composition of benthic assemblages,Assessing ecosystem functioning in streams affected by forest management: increased leaf decomposition occurs without changes to the composition of benthic assemblages,No,No,No,No,No,No,,0,6,0,6,"McKie, Brendan G.; Malmqvist, Bjorn",McKie,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,450,2019-12-03T09:29:34Z,,"Assessing how green space types affect ecosystem services delivery in Porto, Portugal","Assessing how green space types affect ecosystem services delivery in Porto, Portugal",No,No,No,No,No,No,,0,6,0,6,"Graca, Marisa; Alves, Paulo; Goncalves, Joao; Nowak, David J.; Hoehn, Robert; Farinha-Marques, Paulo; Cunha, Mario",Graca,2,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,304,2019-11-27T11:18:08Z,sije2140@colorado.edu,Assessing methods for comparing species diversity from disparate data sources: the case of urban and peri-urban forests,Assessing methods for comparing species diversity from disparate data sources: the case of urban and peri-urban forests,No,No,No,No,No,No,"methods for dealing with different measures (sample sizes, plot sizes, sampling intensities) of forests and urban forests",0,6,0,6,"Staudhammer, Christina L.; Escobedo, Francisco J.; Blood, Amy",Staudhammer,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,733,2019-11-28T09:19:52Z,,Assessing mismatches in ecosystem services proficiency across the urban fabric of Porto (Portugal): The influence of structural and socioeconomic variables,Assessing mismatches in ecosystem services proficiency across the urban fabric of Porto (Portugal): The influence of structural and socioeconomic variables,No,No,No,No,No,No,,0,6,0,6,"Graca, Marisa S.; Goncalves, Joao F.; Alves, Paulo J. M.; Nowak, David J.; Hoehn, Robert; Ellis, Alexis; Farinha-Marques, Paulo; Cunha, Mario",Graca,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,960,2020-01-21T18:02:47Z,,"Assessing the impacts of federal forest planning on wildfire risk mitigation in the Pacific Northwest, USA","Assessing the impacts of federal forest planning on wildfire risk mitigation in the Pacific Northwest, USA",No,No,No,No,No,No,,0,6,0,6,"Ager, Alan A.; Day, Michelle A.; Short, Karen C.; Evers, Cody R.",Ager,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1180,2020-01-20T16:33:14Z,,Assessing the potential supply of landscape services to support ecological restoration of degraded landscapes: A case study in the Austrian-Hungarian trans-boundary region of Lake Neusiedl,Assessing the potential supply of landscape services to support ecological restoration of degraded landscapes: A case study in the Austrian-Hungarian trans-boundary region of Lake Neusiedl,No,No,No,No,No,No,,0,6,0,6,"Hainz-Renetzeder, C.; Schneidergruber, A.; Kuttner, M.; Wrbka, T.",Hainz-Renetzeder,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1906,2019-12-16T10:37:12Z,,"Assessment of higher insect taxa as bioindicators for different logging-disturbance regimes in lowland tropical rain forest in Sabah, Malaysia","Assessment of higher insect taxa as bioindicators for different logging-disturbance regimes in lowland tropical rain forest in Sabah, Malaysia",No,No,No,No,No,No,,0,6,0,6,"Akutsu, Kosuke; Khen, Chey Vun; Toda, Masanori J.",Akutsu,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1843,2019-12-10T09:28:54Z,,"Assessment of the erosion control function of forest ecosystems based on GIS: a case study in Zhangjiajie National Forest Park, China","Assessment of the erosion control function of forest ecosystems based on GIS: a case study in Zhangjiajie National Forest Park, China",No,No,No,No,No,No,"Measuring erosion control, importance of forests to ecosystem services (like erosion control)",0,6,0,6,"Zhao, Tongqian; Yang, Bosu; Zheng, Hua",Zhao,3,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,690,2019-11-26T12:11:13Z,,Assessment of the relationship between ecosystem services and human wellbeing in the social-ecological landscapes of Lefke Region in North Cyprus,Assessment of the relationship between ecosystem services and human wellbeing in the social-ecological landscapes of Lefke Region in North Cyprus,No,No,No,No,No,No,focused on links between human well-being and ES (but does measure),0,6,0,6,"Ciftcioglu, Gulay Cetinkaya",Ciftcioglu,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1875,2019-12-13T12:23:37Z,,At what spatial scale do high-quality habitats enhance the diversity of forbs and pollinators in intensively farmed landscapes?,At what spatial scale do high-quality habitats enhance the diversity of forbs and pollinators in intensively farmed landscapes?,No,No,No,No,No,No,,0,6,0,6,"Kohler, Florian; Verhulst, Jort; van Klink, Roel; Kleijn, David",Kohler,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,160,2019-11-26T12:51:35Z,,Avian functional responses to landscape recovery,Avian functional responses to landscape recovery,No,No,No,No,No,No,developed conceptual model and applied to bird study in agro-ecosystem,0,6,0,6,"Ikin, Karen; Barton, Philip S.; Blanchard, Wade; Crane, Mason; Steins, John; Lindenmayer, David B.",Ikin,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,285,2019-12-22T14:54:53Z,,Avian response to shade-layer restoration in coffee plantations in Puerto Rico,Avian response to shade-layer restoration in coffee plantations in Puerto Rico,No,No,No,No,No,No,,0,6,0,6,"Irizarry, Amarilys D.; Collazo, Jaime A.; Pacifici, Krishna; Reich, Brian J.; Battle, Kathryn E.",Irizarry,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1607,2019-12-26T07:35:42Z,,Bacterial beta-glucosidase function and metabolic activity depend on soil management in semiarid rainfed agriculture,Bacterial beta-glucosidase function and metabolic activity depend on soil management in semiarid rainfed agriculture,No,No,No,No,No,No,,0,6,0,6,"Canizares, Rosa; Moreno, Beatriz; Benitez, Emilio",Canizares,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,445,2020-01-06T21:02:22Z,,Bat diversity in Carajas National Forest (Eastern Amazon) and potential impacts on ecosystem services under climate change,Bat diversity in Carajas National Forest (Eastern Amazon) and potential impacts on ecosystem services under climate change,No,No,No,No,No,No,,0,6,0,6,"Costa, Wilian Franca; Ribeiro, Mariane; Saraiva, Antonio Mauro; Imperatriz-Fonseca, Vera Lucia; Giannini, Tereza Cristina",Costa,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,424,2020-01-06T20:25:06Z,,Beautiful agricultural landscapes promote cultural ecosystem services and biodiversity conservation,Beautiful agricultural landscapes promote cultural ecosystem services and biodiversity conservation,No,No,No,No,No,No,,0,6,0,6,"Assandri, Giacomo; Bogliani, Giuseppe; Pedrini, Paolo; Brambilla, Mattia",Assandri,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,269,2019-12-22T14:24:01Z,,Belowground response of prairie restoration and resiliency to drought,Belowground response of prairie restoration and resiliency to drought,No,No,No,No,No,No,,0,6,0,6,"Upton, Racheal N.; Bach, Elizabeth M.; Hofmockel, Kirsten S.",Upton,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1284,2019-12-31T09:48:47Z,,Benthic macrofaunal assemblages in multispecific seagrass meadows of the southern Philippines: Variation among vegetation dominated by different seagrass species,Benthic macrofaunal assemblages in multispecific seagrass meadows of the southern Philippines: Variation among vegetation dominated by different seagrass species,No,No,No,No,No,No,I think this paper communicates that biodiversity is a proxy for ES well enough,0,6,0,6,"Leopardas, Venus; Uy, Wilfredo; Nakaoka, Masahiro",Leopardas,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,615,2019-11-25T13:21:37Z,,"Beyond services: A process and framework to incorporate cultural, genealogical, place-based, and indigenous relationships in ecosystem service assessments","Beyond services: A process and framework to incorporate cultural, genealogical, place-based, and indigenous relationships in ecosystem service assessments",No,No,No,No,No,No,"this one was questionable to me, bc unclear if there is an ecological component, but they do some qualitative data - ""Our second step involved eliciting place-based perspectives through community workshops in Ka‘ūpūlehu, Hawai‘i Island (Fig. 1) and Halele‘a, Kaua‘i (Fig. 2). Community workshops provided a unique opportunity to learn about CES through a place-based, participatory approach. """,0,6,0,6,"Pascua, Pua'ala; McMillen, Heather; Ticktin, Tamara; Vaughan, Mehana; Winter, Kawika B.",Pascua,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,955,2020-01-21T17:58:07Z,,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability","BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",No,No,No,No,No,No,,0,6,0,6,"Beumer, Carijn; Martens, Pim",Beumer,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,56,2020-01-22T21:26:34Z,,Biocontrol in insecticide sprayed crops does not benefit from semi-natural habitats and recovers slowly after spraying,Biocontrol in insecticide sprayed crops does not benefit from semi-natural habitats and recovers slowly after spraying,No,No,No,No,No,No,,0,6,0,6,"Gagic, Vesna; Hulthen, Andrew D.; Marcora, Anna; Wang, Xiaobei; Jones, Laura; Schellhorn, Nancy A.",Gagic,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1513,2019-12-02T13:30:57Z,,Biocultural Refugia: Combating the Erosion of Diversity in Landscapes of Food Production,Biocultural Refugia: Combating the Erosion of Diversity in Landscapes of Food Production,No,No,No,No,No,No,Cultural ES from 'biocultural refugia',0,6,0,6,"Barthel, Stephan; Crumley, Carole L.; Svedin, Uno",Barthel,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,809,2019-12-22T08:09:49Z,,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,No,No,No,No,No,No,"Links several drivers and ES's; review of a data network that can be used as a tool, but also presents original results on these links",0,6,0,6,"Luis Peri, Pablo; Vanessa Lencinas, Maria; Bousson, Jeffrey; Lasagno, Romina; Soler, Rosina; Bahamonde, Hector; Martinez Pastur, Guillermo",Luis Peri,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1748,2020-01-18T15:32:03Z,,Biodiversity and multiple ecosystem functions in an organic farmscape,Biodiversity and multiple ecosystem functions in an organic farmscape,No,No,No,No,No,No,,0,6,0,6,"Smukler, S. M.; Sanchez-Moreno, S.; Fonte, S. J.; Ferris, H.; Klonsky, K.; O'Geen, A. T.; Scow, K. M.; Steenwerth, K. L.; Jackson, L. E.",Smukler,0,FALSE,FALSE,FALSE,FALSE,TRUE
