filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1314,2019-12-31T11:22:31Z,,A riverscape transect approach to studying and restoring river systems: A case study from southern China,A riverscape transect approach to studying and restoring river systems: A case study from southern China,No,No,Yes,No,No,Yes,,2,4,0,6,"Zhou, Ting; Ren, Wentao; Peng, Shaolin; Liang, Liyin; Ren, Sijie; Wu, Jianguo",Zhou,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1734,2020-01-18T14:23:24Z,,A site-based approach to delivering rangeland ecosystem services,A site-based approach to delivering rangeland ecosystem services,No,Yes,Yes,No,No,No,,2,4,0,6,"Brown, Joel; MacLeod, Neil",Brown,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,396,2020-01-04T19:31:00Z,,A social-ecological approach to land-use conflict to inform regional and conservation planning and management,A social-ecological approach to land-use conflict to inform regional and conservation planning and management,No,No,Yes,No,Yes,No,conflict analysis for land use,2,4,0,6,"Karimi, Azadeh; Hockings, Marc",Karimi,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1393,2019-12-28T09:35:15Z,,A social-ecological assessment of vacant lots in New York City,A social-ecological assessment of vacant lots in New York City,No,No,Yes,No,No,No,,1,5,0,6,"Kremer, Peleg; Hamstead, Zoe A.; McPhearson, Timon",Kremer,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1248,2019-12-30T21:09:09Z,,"A social-ecological framework for ""micromanaging"" microbial services",A social–ecological framework for“micromanaging” microbial services,No,Yes,No,No,No,No,,1,5,0,6,"Peralta, Ariane L.; Stuart, Diana; Kent, Angela D.; Lennon, Jay T.",Peralta,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1893,2019-12-13T12:38:45Z,,"A template for publishing the ""conservation chain"" from problem identification to practical action, exemplified through the campaign for butterfly protection in Israel","A template for publishing the ""conservation chain"" from problem identification to practical action, exemplified through the campaign for butterfly protection in Israel",No,Yes,Yes,No,No,No,,2,4,0,6,"Pe'er, Guy; Benyamini, Dubi",Pe'er,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1775,2020-01-18T16:56:08Z,,A theoretical model of agrobiodiversity as a supporting service for sustainable agricultural intensification,A theoretical model of agrobiodiversity as a supporting service for sustainable agricultural intensification,No,No,No,Yes,No,No,,1,5,0,6,"Omer, Amani; Pascual, Unai; Russell, Noel",Omer,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,98,2020-01-22T23:12:55Z,,A wider view of assessments of ecosystem services in coastal areas: the perspective of social-ecological complexity,A wider view of assessments of ecosystem services in coastal areas: the perspective of social-ecological complexity,No,Yes,,,,,,1,1,3,2,"Sole, Liliana; Ariza, Eduard",Sole,1,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,953,2020-01-21T17:54:55Z,,Aboveground biomass production of a semi-arid southern African savanna: towards a new model,Aboveground biomass production of a semi-arid southern African savanna: towards a new model,No,No,Yes,No,No,No,,1,5,0,6,"Palmer, Anthony R.; Samuels, Igshaan; Cupido, Clement; Finca, Andiswa; Kangombe, W. Fransiska; Yunusa, Isa A. M.; Vetter, Susanne; Mapaure, Isaac",Palmer,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,50,2020-01-22T21:15:35Z,,Acacia mangium increases the mesofauna density and diversity in the litter layer in Eucalyptus grandis plantations,Acacia mangium increases the mesofauna density and diversity in the litter layer in Eucalyptus grandis plantations,No,No,Yes,No,No,Yes,,2,4,0,6,"Guidetti Zagatto, Mauricio Rumenos; de Araujo Pereira, Arthur Prudencio; de Souza, Adijailton Jose; Pereira, Caroline Medrado; Baldesin, Luis Fernando; Pereira, Rafael Fabri; Bran Nogueira Cardoso, Elke Jurandy",Guidetti Zagatto,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1505,2019-11-27T09:44:36Z,,Accelerating Adaptation of Natural Resource Management to Address Climate Change,Accelerating Adaptation of Natural Resource Management to Address Climate Change,No,No,Yes,,Yes,,Tool/framework for managing ES across jurisdictions.,2,2,1,4,"Cross, Molly S.; McCarthy, Patrick D.; Garfin, Gregg; Gori, David; Enquist, Carolyn A. F.",Cross,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1664,2019-12-03T08:54:16Z,,Accounting for the ecosystem services of migratory species: Quantifying migration support and spatial subsidies,Accounting for the ecosystem services of migratory species: Quantifying migration support and spatial subsidies,No,No,Yes,Yes,No,,Conceptual framework and valuation method for migratory species.,2,3,0,5,"Semmens, Darius J.; Diffendorfer, James E.; Lopez-Hoffman, Laura; Shapiro, Carl D.",Semmens,1,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,45,2020-01-22T21:06:23Z,,Achieving social and ecological goals of coastal management through integrated monitoring,Achieving social and ecological goals of coastal management through integrated monitoring,No,No,Yes,,,,,1,2,2,3,"Wongbusarakum, Supin; Brown, Valerie; Loerzel, Adrienne; Gorstein, Matt; Kleiber, Danika; Quinata, Marybelle; Iwane, Mia; Heenan, Adel",Wongbusarakum,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,48,2020-01-22T21:12:34Z,,Action-orientated research and framework: insights from the French long-term social-ecological research network,Action-orientated research and framework: insights from the French long-term social-ecological research network,No,No,No,No,Yes,,,1,4,0,5,"Bretagnolle, Vincent; Benoit, Marc; Bonnefond, Mathieu; Breton, Vincent; Church, Jon M.; Gaba, Sabrina; Gilbert, Daniel; Gillet, Francois; Glatron, Sandrine; Guerbois, Chloe; Lamouroux, Nicolas; Lebouvier, Marc; Maze, Camille; Mouchel, Jean-Marie; Ouin, Annie; Pays, Olivier; Piscart, Christophe; Ragueneau, Olivier; Servain, Sylvie; Spiegelberger, Thomas; Fritz, Herve",Bretagnolle,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,931,2020-01-21T15:26:39Z,,Actionable knowledge for ecological intensification of agriculture,Actionable knowledge for ecological intensification of agriculture,No,Yes,No,No,No,No,,1,5,0,6,"Geertsema, Willemien; Rossing, Walter A. H.; Landis, Douglas A.; Bianchi, Felix J. J. A.; van Rijn, Paul C. J.; Schaminee, Joop H. J.; Tscharntke, Teja; van der Werf, Wopke",Geertsema,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Caitlin,693,2019-12-06T18:04:34Z,,"Activity, diversity and function of arbuscular mycorrhizae vary with changes in agricultural management intensity","Activity, diversity and function of arbuscular mycorrhizae vary with changes in agricultural management intensity",No,No,Yes,No,No,Yes,"Measures AMF diversity, activity, biomass, and ordinates AMF communities under 3 ag mgmt treatments. The introduction nominally connects AMF to three ecosystem services, and states AMF can improve ecosystem function, but authors never state AMF diversity is being used as a proxy or for any specific EF.",2,4,0,6,"Gottshall, Charles Bradford; Cooper, Monica; Emery, Sarah M.",Gottshall,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1369,2019-11-29T13:56:56Z,,Adaptive wetland management in an uncertain and changing arid environment,Adaptive wetland management in an uncertain and changing arid environment,No,No,Yes,No,No,,,1,4,0,5,"Downard, Rebekah; Endter-Wada, Joanna; Kettenring, Karin M.",Downard,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,59,2020-01-22T21:30:41Z,,Adding ecological and evolutionary processes to restoration biodiversity offset models using neutral theory,Adding ecological and evolutionary processes to restoration biodiversity offset models using neutral theory,No,No,Yes,No,Yes,,,2,3,0,5,"Buschke, Falko T.; Sinclair, Samuel P.",Buschke,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1879,2019-12-13T12:26:21Z,,Advances in pollination ecology from tropical plantation crops,Advances in pollination ecology from tropical plantation crops,No,Yes,Yes,No,No,No,,2,4,0,6,"Klein, Alexandra-Maria; Cunningham, Saul A.; Bos, Merijn; Steffan-Dewenter, Ingolf",Klein,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,968,2020-01-21T18:14:49Z,,Advancing landscape ecology as a science: the need for consistent reporting guidelines,Advancing landscape ecology as a science: the need for consistent reporting guidelines,No,Yes,No,No,No,No,,1,5,0,6,"Vetter, Daniela; Storch, Ilse; Bissonette, John A.",Vetter,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,532,2020-01-17T16:35:09Z,,Adventure racing enables access to cultural ecosystem services at multiple scales,Adventure racing enables access to cultural ecosystem services at multiple scales,No,No,Yes,No,No,No,,1,5,0,6,"Smith, M. Kyle S.; Roux, Dirk J.; Hayes, Jessica",Smith,3,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1348,2019-12-01T17:24:01Z,,Afforestation or natural succession? Looking for the best way to manage abandoned cut-over peatlands for biodiversity conservation,Afforestation or natural succession? Looking for the best way to manage abandoned cut-over peatlands for biodiversity conservation,No,No,Yes,No,No,,,1,4,0,5,"Woziwoda, Beata; Kopec, Dominik",Woziwoda,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,578,2020-01-19T17:52:53Z,,"Age, sex, and climate factors show different effects on survival of three different bat species in a woodland bat community","Age, sex, and climate factors show different effects on survival of three different bat species in a woodland bat community",No,No,Yes,No,No,No,measured bat survival and mentioned tie to ES but no direct measurement of EF/ES,1,5,0,6,"Culina, Antica; Linton, Danielle M.; Macdonald, David W.",Culina,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1701,2020-01-18T12:05:33Z,,Agricultural conservation practices and wetland ecosystem services in the wetland-rich Piedmont-Coastal Plain region,Agricultural conservation practices and wetland ecosystem services in the wetland-rich Piedmont-Coastal Plain region,No,Yes,Yes,No,No,No,,2,4,0,6,"De Steven, Diane; Lowrance, Richard",De Steven,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1236,2019-12-30T19:56:01Z,,Agricultural ewetland restorations on the USA Atlantic Coastal Plain achieve diverse native wetland plant communities but differ from natural wetlands,Agricultural ewetland restorations on the USA Atlantic Coastal Plain achieve diverse native wetland plant communities but differ from natural wetlands,No,No,Yes,No,No,No,measures biodiversity as proxy for ES,1,5,0,6,"Yepsen, Metthea; Baldwin, Andrew H.; Whigham, Dennis F.; McFarland, Eliza; LaForgia, Marina; Lang, Megan",Yepsen,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1291,2019-12-31T10:11:07Z,,Agricultural landscape structure affects arthropod diversity and arthropod-derived ecosystem services,Agricultural landscape structure affects arthropod diversity and arthropod-derived ecosystem services,No,Yes,Yes,No,No,No,,2,4,0,6,"Mitchell, Matthew G. E.; Bennett, Elena M.; Gonzalez, Andrew",Mitchell,3,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1230,2019-12-30T14:45:31Z,,Agrochemicals indirectly increase survival of E. coli O157:H7 and indicator bacteria by reducing ecosystem services,Agrochemicals indirectly increase survival of E. coli O157:H7 and indicator bacteria by reducing ecosystem services,No,No,Yes,No,No,No,,1,5,0,6,"Staley, Zachery R.; Rohr, Jason R.; Senkbeil, Jacob K.; Harwood, Valerie J.",Staley,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1878,2019-12-13T12:25:43Z,,Agroforests as model systems for tropical ecology,Agroforests as model systems for tropical ecology,No,Yes,Yes,No,No,No,,2,4,0,6,"Greenberg, Russell; Perfecto, Ivette; Philpott, Stacy M.",Greenberg,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1570,2019-12-16T15:40:09Z,,Aldo Leopold's Land Health from a Resilience Point of View: Self-renewal Capacity of Social-Ecological Systems,Aldo Leopold's Land Health from a Resilience Point of View: Self-renewal Capacity of Social-Ecological Systems,No,No,Yes,,,,,1,2,2,3,"Berkes, Fikret; Doubleday, Nancy C.; Cumming, Graeme S.",Berkes,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,541,2020-01-19T09:43:42Z,,Alien plants as mediators of ecosystem services and disservices in urban systems: a global review,Alien plants as mediators of ecosystem services and disservices in urban systems: a global review,No,Yes,Yes,No,No,No,,2,4,0,6,"Potgieter, Luke J.; Gaertner, Mirijam; Kueffer, Christoph; Larson, Brendon M. H.; Livingstone, Stuart W.; O'Farrell, Patrick J.; Richardson, David M.",Potgieter,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,521,2020-01-17T16:31:42Z,,Alien plants have greater impact than habitat fragmentation on native insect flower visitation networks,Alien plants have greater impact than habitat fragmentation on native insect flower visitation networks,No,No,Yes,No,No,No,,1,5,0,6,"Hansen, Simone; Roets, Francois; Seymour, Colleen L.; Thebault, Elisa; van Veen, F. J. Frank; Pryke, James S.",Hansen,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1125,2020-01-20T13:17:46Z,,Aligning 'public good' environmental stewardship with the landscape-scale: Adapting MBIs for private land conservation policy,Aligning 'public good' environmental stewardship with the landscape-scale: Adapting MBIs for private land conservation policy,No,No,Yes,Yes,No,No,,2,4,0,6,"Cooke, Benjamin; Moon, Katie",Cooke,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1503,2019-11-27T09:35:52Z,,Aligning ecology and markets in the forest carbon cycle,Aligning ecology and markets in the forest carbon cycle,No,No,No,Yes,,,,1,3,1,4,"Hurteau, Matthew D.; Hungate, Bruce A.; Koch, George W.; North, Malcolm P.; Smith, Gordon R.",Hurteau,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1548,2019-12-16T14:26:06Z,,Allelopathy: a tool for weed management in forest restoration,Allelopathy: a tool for weed management in forest restoration,No,No,Yes,,,,,1,2,2,3,"Cummings, Justin A.; Parker, Ingrid M.; Gilbert, Gregory S.",Cummings,0,TRUE,FALSE,TRUE,TRUE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1099,2019-12-09T10:34:39Z,trmc6753@colorado.edu,"Allocating Untreated ""Controls"" in the National Wilderness Preservation System as a Climate Adaptation Strategy: A Case Study From the Flathead National Forest, Montana","Allocating Untreated ""Controls"" in the National Wilderness Preservation System as a Climate Adaptation Strategy: A Case Study From the Flathead National Forest, Montana",No,Yes,Yes,No,No,,,2,3,0,5,"Belote, R. Travis; Dietz, Matthew S.; Aplet, Gregory H.",Belote,0,TRUE,FALSE,FALSE,TRUE,FALSE
