assess_date,doublerev,exclude,ResponseId,Init,Title,Group,abbr,Other_checked,ES,answer,OtherEntry
2020-05-17,FALSE,Keep,R_1pMUi8TKDBRwWHH,AIS,Avian pest control in vineyards is driven by interactions between bird functional diversity and landscape heterogeneity,Env,Driver,TRUE,PestPath,Other,TRUE
2020-05-17,FALSE,Keep,R_1pMUi8TKDBRwWHH,AIS,Avian pest control in vineyards is driven by interactions between bird functional diversity and landscape heterogeneity,Env,OtherDriver,TRUE,PestPath,habtitat heterogeneity,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Anthro,Driver,FALSE,CulturePsych,Land use change,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Anthro,Driver,FALSE,CulturePsych,Management Practices,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Env,Driver,FALSE,CulturePsych,Climate,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Anthro,Driver,FALSE,freshWQReg,Land use change,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Anthro,Driver,FALSE,freshWQReg,Management Practices,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Env,Driver,FALSE,freshWQReg,Climate,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Anthro,Driver,FALSE,HabCreate,Land use change,
2020-05-17,FALSE,Keep,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Anthro,Driver,FALSE,HabCreate,Management Practices,
2020-05-17,FALSE,Keep,R_2XgrJFKeKnMspj5,KCG,Balancing yield with resilience and conservation objectives in harvested predator-prey communities,Anthro,Driver,FALSE,Food,Population growth,
2020-05-17,FALSE,Keep,R_2XgrJFKeKnMspj5,KCG,Balancing yield with resilience and conservation objectives in harvested predator-prey communities,Anthro,Driver,FALSE,Food,Management Practices,
2020-05-17,FALSE,Keep,R_2XgrJFKeKnMspj5,KCG,Balancing yield with resilience and conservation objectives in harvested predator-prey communities,Anthro,Driver,FALSE,Food,Exploitation (hunting or fishing),
2020-05-17,FALSE,Keep,R_2XgrJFKeKnMspj5,KCG,Balancing yield with resilience and conservation objectives in harvested predator-prey communities,Bio,Driver,FALSE,Food,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_2XgrJFKeKnMspj5,KCG,Balancing yield with resilience and conservation objectives in harvested predator-prey communities,Bio,OtherDriver,FALSE,Food,Predator of prey (yield item),
2020-05-17,FALSE,Keep,R_3QVN7sk2L6ezbxj,TK,Bat diversity in Carajas National Forest (Eastern Amazon) and potential impacts on ecosystem services under climate change,Env,Driver,FALSE,Pollination,Climate,
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,Driver,TRUE,CulturePsych,Other,TRUE
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,CulturePsych,Location (neighborhood-level [8 neighborhoods],
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,CulturePsych,and city-level [city 1; city 2]),
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,Driver,TRUE,HabCreate,Other,TRUE
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,HabCreate,Location (neighborhood-level [8 neighborhoods],
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,HabCreate,and city-level [city 1; city 2]),
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,Driver,TRUE,MaintainOpts,Other,TRUE
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,MaintainOpts,Location (neighborhood-level [8 neighborhoods],
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,MaintainOpts,and city-level [city 1; city 2]),
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,SoilProtect,Location (neighborhood-level [8 neighborhoods],
2020-05-17,FALSE,Maybe,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Anthro,OtherDriver,TRUE,SoilProtect,and city-level [city 1; city 2]),
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,Driver,TRUE,ClimReg,Management Practices,
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,OtherDriver,TRUE,ClimReg,silviculture practices (as the type of management),
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,OtherDriver,TRUE,ClimReg,grazing,
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,Driver,TRUE,freshWQReg,Management Practices,
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,Driver,TRUE,freshWQReg,Other,TRUE
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,OtherDriver,TRUE,freshWQReg,silviculture practices (as the type of management),
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,OtherDriver,TRUE,freshWQReg,grazing,
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,Driver,FALSE,Materials,Management Practices,
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,Driver,TRUE,SoilProtect,Management Practices,
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,OtherDriver,TRUE,SoilProtect,silviculture practices (as the type of management),
2020-05-17,FALSE,Keep,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,Anthro,OtherDriver,TRUE,SoilProtect,grazing,
2020-05-17,FALSE,Keep,R_3M0en6hxEdSAAnL,SDJ,Biodiversity-multifunctionality relationships depend on identity and number of measured functions,Bio,OtherDriver,FALSE,no ES selected,measured 82 different ecosystem function variables ,
2020-05-17,TRUE,Keep,R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,TRUE,Keep,R_cVdiQuvh5deX9K1,CK,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Anthro,Driver,FALSE,ClimReg,Management Practices,
2020-05-17,TRUE,Keep,R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Anthro,Driver,FALSE,ClimReg,Management Practices,
2020-05-17,TRUE,Keep,R_veLNHh1Lzxv1kcN,JL,"Biofuels on the landscape: Is ""land sharing"" preferable to ""land sparing""?",Bio,Driver,FALSE,ClimReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Anthro,Driver,FALSE,ClimReg,Management Practices,
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Bio,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Bio,OtherDriver,TRUE,ClimReg,canopy cover,
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Bio,OtherDriver,TRUE,ClimReg,vegetation type,
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Env,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Env,OtherDriver,TRUE,ClimReg,topography,
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Env,OtherDriver,TRUE,ClimReg,fire occurrence,
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Env,OtherDriver,TRUE,ClimReg,altitude,
2020-05-17,FALSE,Keep,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Env,OtherDriver,TRUE,ClimReg,soil submersion,
2020-05-17,FALSE,Keep,R_2tznpl4ftHu3Krw,JL,Both rare and common species support ecosystem services in scavenger communities,Bio,Driver,FALSE,PestPath,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1mI3PjUP02Mv2LX,JL,Butterfly-plant network in urban landscape: Implication for conservation and urban greening,Bio,Driver,FALSE,Pollination,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_bOWOoggowV387XX,TM,Can carbon credits fund riparian forest restoration?,Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,FALSE,Keep,R_bOWOoggowV387XX,TM,Can carbon credits fund riparian forest restoration?,Anthro,OtherDriver,FALSE,ClimReg,Time since restoration,
2020-05-17,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,Anthro,Driver,FALSE,ClimReg,Management Practices,
2020-05-17,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,Bio,Driver,FALSE,ClimReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,Anthro,Driver,FALSE,CulturePsych,Management Practices,
2020-05-17,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,Bio,Driver,FALSE,CulturePsych,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,Anthro,Driver,FALSE,Materials,Management Practices,
2020-05-17,FALSE,Keep,R_3COsBpr7qPSk0pE,LB,Can landscape-scale approaches to conservation management resolve biodiversity-ecosystem service trade-offs?,Bio,Driver,FALSE,Materials,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_2RRrEwHEFBCmmju,KCG,Carbon stocks and dynamics at different successional stages in an Afromontane tropical forest,Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,FALSE,Keep,R_2RRrEwHEFBCmmju,KCG,Carbon stocks and dynamics at different successional stages in an Afromontane tropical forest,Env,Driver,FALSE,ClimReg,Climate,
2020-05-17,FALSE,Keep,R_26g6p5N6agrVmjY,CW,"Challenging the land degradation in China's Loess Plateau: Benefits, limitations, sustainability, and adaptive strategies of soil and water conservation",Anthro,Driver,FALSE,coastWQReg,Management Practices,
2020-05-17,FALSE,Keep,R_26g6p5N6agrVmjY,CW,"Challenging the land degradation in China's Loess Plateau: Benefits, limitations, sustainability, and adaptive strategies of soil and water conservation",Anthro,Driver,FALSE,SoilProtect,Management Practices,
2020-05-17,FALSE,Keep,R_26g6p5N6agrVmjY,CW,"Challenging the land degradation in China's Loess Plateau: Benefits, limitations, sustainability, and adaptive strategies of soil and water conservation",Env,Driver,FALSE,SoilProtect,Climate,
2020-05-17,FALSE,Keep,R_3PNBrx8CScS4JTm,CW,Changes in ecological stability across realistic biodiversity gradients depend on spatial scale,Bio,Driver,TRUE,HabCreate,Other,TRUE
2020-05-17,FALSE,Keep,R_3PNBrx8CScS4JTm,CW,Changes in ecological stability across realistic biodiversity gradients depend on spatial scale,Bio,OtherDriver,TRUE,HabCreate,Species richness (ecosystem function not ESP),
2020-05-17,TRUE,Maybe,R_T8b3xew0rVQL489,AIS,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas",Anthro,Driver,FALSE,SoilProtect,Land use change,
2020-05-17,TRUE,Keep,R_3HTv5CGg1jUKNEG,AK,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas",Anthro,Driver,FALSE,SoilProtect,Land use change,
2020-05-17,TRUE,Keep,R_3HTv5CGg1jUKNEG,AK,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas",Env,Driver,TRUE,SoilProtect,Other,TRUE
