assess_date,newcase,doublerev,ResponseId,Init,Title,GenInfo,MultiScale,ScaleNotes,group,group_levels,interval_abbr,interval,count,nothing_entered,Connect,ConnectDist,KT4_scale,TimeTrends
2020-04-22,FALSE,FALSE,R_1QaoAiXNrrXyPUS,CW,Restoration increases bee abundance and richness but not pollination in remnant and post-agricultural woodlands,,No,27 paired remnant-old field(former ag) pine stands that are 4ha each (0.04km2); within each site there are 4-10 1ha (0.01km2) plots (126 plots total),Sites,1,1km,501m² - 1km²,.26+,,No,,0,No
2020-04-22,FALSE,FALSE,R_1zVWubZxnLTq21H,LD,Restoration of ecosystem carbon and nitrogen storage and microbial biomass after grazing exclusion in semi-arid grasslands of Inner Mongolia,"In this study, the C and N storages in different parts of the plant– soil system, the concentrations of soil MBC and MBN, and the relationships between soil organic matter and microbial biomass were compared between three fenced sites and the paired adjacent grazed sites in the Hulunbuir grassland of Inner Mongolia. This study tested the hypothesis that grazing exclusion could enhance ecosystem C and N storage, soil microbial biomass, and that soil microbial biomass could be an indicator of the soil C and N dynamics induced by grazing exclusion. The specific objectives of this study were to (1) investigate the effects of grazing exclusion on the C and N storages in soil and ecosystem biomass, and soil MBC and MBN; (2) evaluate the potential relationships between soil organic matter and microbial biomass. These results suggest that grazing exclusion has the potential to sequester C and N in soils, but short- term (6 years) grazing exclusion might result in a higher C and N sequestration potential in the ",No,"Not sure how many plots - egetation measurements and soil sampling were carried out in August 2011, which is a typical period of peak aboveground biomass. In each plot, 5 sampling subplots (1m 1m) were established at a 15-m interval along a random transect. Within each subplot, the aboveground biomass and surface litter were harvested and collected separately. After the litter layer was removed, the belowground biomass was sampled from 5 sampling points down to a depth of 30 cm in the main rooting zone using a soil auger (5 cm in diameter) in each subplot. Soil samples were collected using a soil sampler (4 cm diameter) from 4 depths: 0–10, 10–20, 20–30 and 30–40 cm. A composite soil sample was obtained for each depth using the soil collected at 3 sampling points in each subplot. Therefore, within each experimental plot, 5 composite soil samples were collected for each soil depth, yielding a total of 120 composite soil samples for all plots and depth",Plots,1,25m,1m² - 25m²,.11-50,,No,,0,Space for time
2020-04-22,FALSE,FALSE,R_1zVWubZxnLTq21H,LD,Restoration of ecosystem carbon and nitrogen storage and microbial biomass after grazing exclusion in semi-arid grasslands of Inner Mongolia,"In this study, the C and N storages in different parts of the plant– soil system, the concentrations of soil MBC and MBN, and the relationships between soil organic matter and microbial biomass were compared between three fenced sites and the paired adjacent grazed sites in the Hulunbuir grassland of Inner Mongolia. This study tested the hypothesis that grazing exclusion could enhance ecosystem C and N storage, soil microbial biomass, and that soil microbial biomass could be an indicator of the soil C and N dynamics induced by grazing exclusion. The specific objectives of this study were to (1) investigate the effects of grazing exclusion on the C and N storages in soil and ecosystem biomass, and soil MBC and MBN; (2) evaluate the potential relationships between soil organic matter and microbial biomass. These results suggest that grazing exclusion has the potential to sequester C and N in soils, but short- term (6 years) grazing exclusion might result in a higher C and N sequestration potential in the ",No,"Not sure how many plots - egetation measurements and soil sampling were carried out in August 2011, which is a typical period of peak aboveground biomass. In each plot, 5 sampling subplots (1m 1m) were established at a 15-m interval along a random transect. Within each subplot, the aboveground biomass and surface litter were harvested and collected separately. After the litter layer was removed, the belowground biomass was sampled from 5 sampling points down to a depth of 30 cm in the main rooting zone using a soil auger (5 cm in diameter) in each subplot. Soil samples were collected using a soil sampler (4 cm diameter) from 4 depths: 0–10, 10–20, 20–30 and 30–40 cm. A composite soil sample was obtained for each depth using the soil collected at 3 sampling points in each subplot. Therefore, within each experimental plot, 5 composite soil samples were collected for each soil depth, yielding a total of 120 composite soil samples for all plots and depth",Sites,1,25m,1m² - 25m²,.1-10,,No,,0,Space for time
2020-04-22,FALSE,FALSE,R_0VeP4WYR1jeZwHL,LB,Restricting new forests to conservation lands severely constrains carbon and biodiversity gains in New Zealand,"Takes place in New Zealand, which some people argue is not part of the Australian continent...",Yes,accidentally typed 0 for the # of plots 1-25m2 and for the number of sites at 101-500m2,Plots,1,500m,101m² - 500m²,.50+,Sites,No,,1,No
2020-04-22,FALSE,FALSE,R_1MRiI2YOAbSpzJu,IS,Rewiring of experimentally disturbed seed dispersal networks might lead to unexpected network configurations,,No,17 sites each with 100m sampling nets and 3 50m2 transects,Plots,1,500m,101m² - 500m²,.1-10,,Yes,Unclear or not specified,0,No
2020-04-22,FALSE,FALSE,R_1MRiI2YOAbSpzJu,IS,Rewiring of experimentally disturbed seed dispersal networks might lead to unexpected network configurations,,No,17 sites each with 100m sampling nets and 3 50m2 transects,Sites,1,100m,51m² - 100m²,.11-25,,Yes,Unclear or not specified,0,No
2020-04-22,FALSE,FALSE,R_3NWd3QmEMj1LFsb,JL,Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems,"Observational because collected data at agricultural sites with pre-existing riparian management sites (no fence, fenced narrow strip, fenced wide strip) ",Yes,"26 sites x 2 transects (400m2) per site = 52 'plots'; Transects at each site were separated by 20m, so I estimate the site size as 100m x 25m, or 2500km2;  The study considers two spatial scales for land use/land cover drivers (100m vs 500m for land use types), but NOT for EF/ES response; Some models included geolocation (one of two regions) as a variable which would assess whether more closely connected sites responded more similarly",Plots,1,500m,101m² - 500m²,.50+,,Yes,Unclear or not specified,0,Yes
2020-04-22,FALSE,FALSE,R_3NWd3QmEMj1LFsb,JL,Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems,"Observational because collected data at agricultural sites with pre-existing riparian management sites (no fence, fenced narrow strip, fenced wide strip) ",Yes,"26 sites x 2 transects (400m2) per site = 52 'plots'; Transects at each site were separated by 20m, so I estimate the site size as 100m x 25m, or 2500km2;  The study considers two spatial scales for land use/land cover drivers (100m vs 500m for land use types), but NOT for EF/ES response; Some models included geolocation (one of two regions) as a variable which would assess whether more closely connected sites responded more similarly",Sites,1,1km,501m² - 1km²,.26+,,Yes,Unclear or not specified,0,Yes
2020-04-22,FALSE,FALSE,R_uybIHoZdPUK4Fbz,LD,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California","This study characterizes historical changes in riparian tree canopy over eight decades in relation to urbanization in a Central Valley wa- tershed, located in the metropolitan area of Sacramento, California. We used digital methods to analyze coarse- and fine-scale change in the extent of riparian tree canopy along the entire stream network, and investigated potential drivers of change by 1) quantifying changes in land cover across the watershed through the use of aerial photography, 2) characterizing historical and current stream flows from stream gage data and field observations, and 3) evaluating the contribution of exotic species to riparian tree stem density via field sampling throughout the stream network",No,85 km2 watershed. with transects within it ,Plots,1,100m,51m² - 100m²,.50+,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_uybIHoZdPUK4Fbz,LD,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California","This study characterizes historical changes in riparian tree canopy over eight decades in relation to urbanization in a Central Valley wa- tershed, located in the metropolitan area of Sacramento, California. We used digital methods to analyze coarse- and fine-scale change in the extent of riparian tree canopy along the entire stream network, and investigated potential drivers of change by 1) quantifying changes in land cover across the watershed through the use of aerial photography, 2) characterizing historical and current stream flows from stream gage data and field observations, and 3) evaluating the contribution of exotic species to riparian tree stem density via field sampling throughout the stream network",No,85 km2 watershed. with transects within it ,Sites,1,100km,10-100 km²,.1-10,,No,,0,Yes
2020-04-22,TRUE,FALSE,R_6L8hoyoINzXJ2y5,SDJ,Routes to achieving sustainable intensification in simulated dairy farms: The importance of production efficiency and complimentary land uses,"vegetation surveys over 3 years, spider surveys over 2 years. the rest was simulated ",No,"did a before and after for the simulation. implemented different land-use (crop) scenarios and looked at yield for cows, outcomes for vegetation, and spider diversity ",Plots,1,25m,1m² - 25m²,.50+,Sites,No,,0,Yes
2020-04-22,FALSE,FALSE,R_xfGKvyEFJqhjDIR,IS,Seascape architecture - incorporating ecological considerations in design of coastal and marine infrastructure,,No,"unclear on different wall sizes and if there are separate walls as site type replicates; plots seem to follow:'Four 30 × 30 cm quadratswere set in the top intertidal, and four at the bottom sublit-toral areas designated for the control plots'",Plots,1,25m,1m² - 25m²,.11-50,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_xfGKvyEFJqhjDIR,IS,Seascape architecture - incorporating ecological considerations in design of coastal and marine infrastructure,,No,"unclear on different wall sizes and if there are separate walls as site type replicates; plots seem to follow:'Four 30 × 30 cm quadratswere set in the top intertidal, and four at the bottom sublit-toral areas designated for the control plots'",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_2qa54DZKDXSFqR5,AIS,Seasonal complementary in pollinators of soft-fruit crops,,No," One 300m-long pollinator activity transect per farm (plots), 25 farms (sites, no size indicated). Also, 3 poly-tunnels per farm for exclusion experiment (plots) at 22 farms (sites)",Plots,1,1km,501m² - 1km²,.11-50,,No,,0,No
2020-04-22,FALSE,FALSE,R_2qa54DZKDXSFqR5,AIS,Seasonal complementary in pollinators of soft-fruit crops,,No," One 300m-long pollinator activity transect per farm (plots), 25 farms (sites, no size indicated). Also, 3 poly-tunnels per farm for exclusion experiment (plots) at 22 farms (sites)",Plots,2,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_2qa54DZKDXSFqR5,AIS,Seasonal complementary in pollinators of soft-fruit crops,,No," One 300m-long pollinator activity transect per farm (plots), 25 farms (sites, no size indicated). Also, 3 poly-tunnels per farm for exclusion experiment (plots) at 22 farms (sites)",Sites,1,unk,Unclear or not specified,.11-25,,No,,0,No
2020-04-22,FALSE,FALSE,R_272LSejO6zudveK,CW,Seed arrival and persistence at the tidal mudflat: identifying key processes for pioneer seedling establishment in salt marshes,"Tidal study at two different mudflats in the Netherlands. Set up parallel transects (3 total) at 5, 24, and 45m distance from marsh edge. Each transect had 5 0.5m^2 turf mat replicates used for assessing seed arrival and abundance (5 sediment samples collected per mat to study seedbank abundances). Additionally, 3 manipulated seed core blocks installed per transect to assess predation and persistence rates. Each block 3m apart and alternated real and fake seed. Seed cores contained 4 depth levels of seed (0, 5, 15, and 30mm depths), and each block contained 5 seed cores (arrayed in pentagonal/star shape). Installed/deployed experiment in Jan 2012 and took monthly measurements thereafter on everything through Aug 2012. Study does look at effect of month and interaction between time and distance.",Yes,"2 tidal sites (area unknowns)30 mats total for seed trapping, sized 0.5m^2. 5 mat replicates per transect, and spaced 10m apart. Since transect distance went out to 45m and each transect was about 60m in length, opting for a site area of 45x65m^2 (roughly 0.03km^2). Plot size is less than 1m^2! For total number of plots, there were three different sub-experiments that had their own ""plot"": seed trapping on astroturf mats (0.5m^2), sediment samples for seedbank abundance (0.25 x 0.5 x 0.05m in volume), and seed cores for predation study (0.036 diameter cylinder x 0.03m depth). In all cases, plot size is under 1m^2. There were 30 mats total + 150 sediment cores (5 per ma) + 90 seed predation cores (5 cores per block * 3 blocks per transect * 3 trans per site * 2 sites)= 270 ""plots""",Plots,1,25m,1m² - 25m²,.50+,,Yes,1m² - 25m²,1,Yes
2020-04-22,FALSE,FALSE,R_272LSejO6zudveK,CW,Seed arrival and persistence at the tidal mudflat: identifying key processes for pioneer seedling establishment in salt marshes,"Tidal study at two different mudflats in the Netherlands. Set up parallel transects (3 total) at 5, 24, and 45m distance from marsh edge. Each transect had 5 0.5m^2 turf mat replicates used for assessing seed arrival and abundance (5 sediment samples collected per mat to study seedbank abundances). Additionally, 3 manipulated seed core blocks installed per transect to assess predation and persistence rates. Each block 3m apart and alternated real and fake seed. Seed cores contained 4 depth levels of seed (0, 5, 15, and 30mm depths), and each block contained 5 seed cores (arrayed in pentagonal/star shape). Installed/deployed experiment in Jan 2012 and took monthly measurements thereafter on everything through Aug 2012. Study does look at effect of month and interaction between time and distance.",Yes,"2 tidal sites (area unknowns)30 mats total for seed trapping, sized 0.5m^2. 5 mat replicates per transect, and spaced 10m apart. Since transect distance went out to 45m and each transect was about 60m in length, opting for a site area of 45x65m^2 (roughly 0.03km^2). Plot size is less than 1m^2! For total number of plots, there were three different sub-experiments that had their own ""plot"": seed trapping on astroturf mats (0.5m^2), sediment samples for seedbank abundance (0.25 x 0.5 x 0.05m in volume), and seed cores for predation study (0.036 diameter cylinder x 0.03m depth). In all cases, plot size is under 1m^2. There were 30 mats total + 150 sediment cores (5 per ma) + 90 seed predation cores (5 cores per block * 3 blocks per transect * 3 trans per site * 2 sites)= 270 ""plots""",Sites,1,1km,501m² - 1km²,.1-10,,Yes,1m² - 25m²,1,Yes
2020-04-22,FALSE,FALSE,R_3Op3DhuoH6MLdx9,AIS,Seed dispersal effectiveness by a large-bodied invasive species in defaunated landscapes,,No,145 sampling sites (plots) across 14 study sites (sites),Plots,1,unk,Unclear or not specified,.50+,,Yes,Unclear or not specified,0,Yes
2020-04-22,FALSE,FALSE,R_3Op3DhuoH6MLdx9,AIS,Seed dispersal effectiveness by a large-bodied invasive species in defaunated landscapes,,No,145 sampling sites (plots) across 14 study sites (sites),Sites,1,unk,Unclear or not specified,.11-25,,Yes,Unclear or not specified,0,Yes
2020-04-22,FALSE,FALSE,R_2ylRSlx7CtiASez,NBD,"Seeds in farmland food-webs: Resource importance, distribution and the impacts of farm management",,No,"Total area of farm was 125 ha, but specific sites sizes not given",Plots,1,unk,Unclear or not specified,.11-50,,Yes,1m² - 25m²,0,Yes
2020-04-22,FALSE,FALSE,R_2ylRSlx7CtiASez,NBD,"Seeds in farmland food-webs: Resource importance, distribution and the impacts of farm management",,No,"Total area of farm was 125 ha, but specific sites sizes not given",Sites,1,10km,1-10 km²,.1-10,,Yes,1m² - 25m²,0,Yes
2020-04-22,FALSE,FALSE,R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,,No,plots here are sampling locations within a 50-125m stretch of a stream,Plots,1,unk,Unclear or not specified,.50+,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,,No,plots here are sampling locations within a 50-125m stretch of a stream,Sites,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_2ZUdRbkK9CTfiWt,IS,Shadow conservation and the persistence of sacred church forests in northern Ethiopia,,No,"sacred forest areas weren't reported; as for plot # and size, they performed three transects at each sacred forest sites and while transect width was set at 2m,  transect length ranged from 45 m–438 m",Plots,1,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_2ZUdRbkK9CTfiWt,IS,Shadow conservation and the persistence of sacred church forests in northern Ethiopia,,No,"sacred forest areas weren't reported; as for plot # and size, they performed three transects at each sacred forest sites and while transect width was set at 2m,  transect length ranged from 45 m–438 m",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,TRUE,R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,used InVEST to model changes to services,No,Looked at 1 watershed with area of 449 sq. km,Sites,1,100Gm,"100,001-1,000,000 km²",.1-10,Plots,No,,0,Yes
2020-04-22,FALSE,TRUE,R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Used InVEST. Unclear exactly what was simulated.,No,1 site - a single watershed in Taiwan. 20mx20m pixel size (plots).,Plots,1,500m,101m² - 500m²,.50+,,No,,0,Yes
2020-04-22,FALSE,TRUE,R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Used InVEST. Unclear exactly what was simulated.,No,1 site - a single watershed in Taiwan. 20mx20m pixel size (plots).,Sites,1,1000km,"101-1,000 km²",.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,"Adapted social-ecological model developed by two other published studies, and validated model output with empirical data on stocking and walleye fish counts from Wisconsin DNR",No,"1 site in study (a lake district in Wisconsin that contains 150+ recreational lakes), not sure of site size. They do not say how many lakes units were used to model Walleye density and survivorship, but compare model output to 158 lakes of at least 20ha in size (0.02km^2), so think model is intending to speak to that level of replication/size of lake",Plots,1,10km,1-10 km²,.50+,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,"Adapted social-ecological model developed by two other published studies, and validated model output with empirical data on stocking and walleye fish counts from Wisconsin DNR",No,"1 site in study (a lake district in Wisconsin that contains 150+ recreational lakes), not sure of site size. They do not say how many lakes units were used to model Walleye density and survivorship, but compare model output to 158 lakes of at least 20ha in size (0.02km^2), so think model is intending to speak to that level of replication/size of lake",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,TRUE,FALSE,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Paired forest plots at different time stamps of acacia clearign,No,,Plots,1,25m,1m² - 25m²,.11-50,,No,,0,Space for time
2020-04-22,TRUE,FALSE,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Paired forest plots at different time stamps of acacia clearign,No,,Sites,1,1km,501m² - 1km²,.1-10,,No,,0,Space for time
2020-04-22,FALSE,FALSE,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,"Mix of experimental treatments (cover crops, seed mixes) and observed environmental variation (soil variables) to explain revegetatoin",No,****Plots are LESS than 1m2 in size (0.5625m2) but marked as smallest option here; 24 sampling transects x 5 plots per transect = 120 plots ,Plots,1,25m,1m² - 25m²,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,"Mix of experimental treatments (cover crops, seed mixes) and observed environmental variation (soil variables) to explain revegetatoin",No,****Plots are LESS than 1m2 in size (0.5625m2) but marked as smallest option here; 24 sampling transects x 5 plots per transect = 120 plots ,Sites,1,unk,Unclear or not specified,.11-25,,No,,0,No
2020-04-22,FALSE,TRUE,R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,"This was totally simulation and didn't have an actual location for the model, i.e., it was generic so I chose global. Also note - it considered trends over 30 days in the model but didn't use multiple years of data in Q8",No,"Ran 1000 iterations on 6.4kmx6.4km ""landscapes"", which here, I interpreted as plots",Sites,1,100Mgm,"1,001-100,000 km²",.26+,Plots,No,,0,Yes
2020-04-22,FALSE,TRUE,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Strictly simulation study focused on terrestrial patchy landscapes for agricultural pests and predators of those pests.,No,1 simulated landscape (site) of ~40km2 per simulation. 4096 pixels/cells (plots) within the site of 100x100m. Also have predator and prey patches of variable size.,Plots,1,1km,501m² - 1km²,.50+,,Yes,Unclear or not specified,1,Yes
2020-04-22,FALSE,TRUE,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Strictly simulation study focused on terrestrial patchy landscapes for agricultural pests and predators of those pests.,No,1 simulated landscape (site) of ~40km2 per simulation. 4096 pixels/cells (plots) within the site of 100x100m. Also have predator and prey patches of variable size.,Sites,1,100km,10-100 km²,.1-10,,Yes,Unclear or not specified,1,Yes
2020-04-22,FALSE,FALSE,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,,Yes,"Shaanxi province in China (site). studied continuous land cover, so no discrete plots",Sites,1,100Gm,"100,001-1,000,000 km²",.1-10,Plots,Yes,Unclear or not specified,0,Yes
2020-04-22,FALSE,FALSE,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,,No,"3 watersheds (sites). 66 sub-watersheds (plots). Watershed area provided, but without units",Plots,1,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,,No,"3 watersheds (sites). 66 sub-watersheds (plots). Watershed area provided, but without units",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_9YmKoU0OYdYSd3j,NBD,Temporal variation and spatial scale dependency of ecosystem service interactions: a case study on the central Loess Plateau of China,,Yes,"in the area, 19 towns",Plots,1,25m,1m² - 25m²,.11-50,,No,,1,Yes
2020-04-22,FALSE,FALSE,R_9YmKoU0OYdYSd3j,NBD,Temporal variation and spatial scale dependency of ecosystem service interactions: a case study on the central Loess Plateau of China,,Yes,"in the area, 19 towns",Plots,2,unk,Unclear or not specified,.11-50,,No,,1,Yes
2020-04-22,FALSE,FALSE,R_9YmKoU0OYdYSd3j,NBD,Temporal variation and spatial scale dependency of ecosystem service interactions: a case study on the central Loess Plateau of China,,Yes,"in the area, 19 towns",Sites,1,100Mgm,"1,001-100,000 km²",.1-10,,No,,1,Yes
2020-04-22,TRUE,FALSE,R_3sabt8BWgvBpBv5,SDJ,Terrestrial isopods as bioindicators for environmental monitoring in olive groves and natural ecosystems,measured isopod abundance across 4 differently managed olive grove farms to determine their role as bioindicator for environmental quality ,No,240 traps/month/year (2 years) at each of 40 sites,Plots,1,25m,1m² - 25m²,.50+,,No,,0,No
2020-04-22,TRUE,FALSE,R_3sabt8BWgvBpBv5,SDJ,Terrestrial isopods as bioindicators for environmental monitoring in olive groves and natural ecosystems,measured isopod abundance across 4 differently managed olive grove farms to determine their role as bioindicator for environmental quality ,No,240 traps/month/year (2 years) at each of 40 sites,Sites,1,unk,Unclear or not specified,.26+,,No,,0,No
2020-04-22,FALSE,FALSE,R_xuz3YWLilLWHZfP,GV,The active microbial diversity drives ecosystem multifunctionality and is physiologically related to carbon availability in Mediterranean semi-arid soils,,No,"20 'sites' with 3 replicates at each site, with 6 soil samples per replicate.",Plots,1,25m,1m² - 25m²,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_xuz3YWLilLWHZfP,GV,The active microbial diversity drives ecosystem multifunctionality and is physiologically related to carbon availability in Mediterranean semi-arid soils,,No,"20 'sites' with 3 replicates at each site, with 6 soil samples per replicate.",Sites,1,25m,1m² - 25m²,.11-25,,No,,0,No
2020-04-22,TRUE,FALSE,R_eRwdF7L0jVVOQoN,KCG,The benefits of hedgerows for pollinators and natural enemies depends on hedge quality and landscape context,Paired block design of field with different hedgerow compositions ,No,,Plots,1,500m,101m² - 500m²,.11-50,,No,,0,No
2020-04-22,TRUE,FALSE,R_eRwdF7L0jVVOQoN,KCG,The benefits of hedgerows for pollinators and natural enemies depends on hedge quality and landscape context,Paired block design of field with different hedgerow compositions ,No,,Sites,1,100km,10-100 km²,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_2YDntOTriSbrehb,AIS,The ecological adaptability of Phragmites australis to interactive effects of water level and salt stress in the Yellow River Delta,,No,48 plant plots (plot) at one experimental site (site),Plots,1,unk,Unclear or not specified,.11-50,,No,,0,No
2020-04-22,FALSE,FALSE,R_2YDntOTriSbrehb,AIS,The ecological adaptability of Phragmites australis to interactive effects of water level and salt stress in the Yellow River Delta,,No,48 plant plots (plot) at one experimental site (site),Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_2wFhQRqqex9ZeyX,TM,"The Monteregie Connection: linking landscapes, biodiversity, and ecosystem services to improve decision making",,Yes,"Used a combination of historic, empirical and GIS data",Plots,1,unk,Unclear or not specified,.11-50,,No,,0,No
2020-04-22,FALSE,FALSE,R_2wFhQRqqex9ZeyX,TM,"The Monteregie Connection: linking landscapes, biodiversity, and ecosystem services to improve decision making",,Yes,"Used a combination of historic, empirical and GIS data",Sites,1,100Mgm,"1,001-100,000 km²",.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_20NmT4LIN9C6gR7,SDJ,The relative importance of pollinator abundance and species richness for the temporal variance of pollination services,"16 blueberry fields over 3 years, 10 watermelon fields over 5 years. observed wild bee flower visits along 50m transect and measured pollen delivery per flower per visit for each species. looked at trends over time",No,"they had one transect per site, so the # of sites and # of plots is the same",Plots,1,25m,1m² - 25m²,.11-50,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_20NmT4LIN9C6gR7,SDJ,The relative importance of pollinator abundance and species richness for the temporal variance of pollination services,"16 blueberry fields over 3 years, 10 watermelon fields over 5 years. observed wild bee flower visits along 50m transect and measured pollen delivery per flower per visit for each species. looked at trends over time",No,"they had one transect per site, so the # of sites and # of plots is the same",Sites,1,25m,1m² - 25m²,.26+,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_DwuyoEhxU6KfAYN,CW,The Swiss agri-environment scheme enhances pollinator diversity and plant reproductive success in nearby intensively managed farmland,,No,"56 arrays (""plots"", each 2m x 2m); distributed over 13 paired sites (pairings: mgmt type 1, adjacent mgmt type 2 = 1 pair)",Plots,1,25m,1m² - 25m²,.50+,,Yes,101m² - 500m²,0,No
2020-04-22,FALSE,FALSE,R_DwuyoEhxU6KfAYN,CW,The Swiss agri-environment scheme enhances pollinator diversity and plant reproductive success in nearby intensively managed farmland,,No,"56 arrays (""plots"", each 2m x 2m); distributed over 13 paired sites (pairings: mgmt type 1, adjacent mgmt type 2 = 1 pair)",Sites,1,25m,1m² - 25m²,.11-25,,Yes,101m² - 500m²,0,No
2020-04-22,FALSE,FALSE,R_2w153rcMNBw0JGL,GV,Towards systematic conservation planning adapted to the local flow of ecosystem services,ES provision and demand on local scale.,No,"1 large site, unclear pixel size.",Plots,1,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_2w153rcMNBw0JGL,GV,Towards systematic conservation planning adapted to the local flow of ecosystem services,ES provision and demand on local scale.,No,"1 large site, unclear pixel size.",Sites,1,100Gm,"100,001-1,000,000 km²",.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_2AScyHwfYiShxsW,LD,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,"Amazonian Ecuador; Among 138 garden owners interviewed in 11 communities, a broad knowledge of 104 pharmacological properties across 145 medicinal plant species is retained.",No,,Plots,1,100m,51m² - 100m²,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_2AScyHwfYiShxsW,LD,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,"Amazonian Ecuador; Among 138 garden owners interviewed in 11 communities, a broad knowledge of 104 pharmacological properties across 145 medicinal plant species is retained.",No,,Sites,1,unk,Unclear or not specified,.11-25,,No,,0,No
2020-04-22,FALSE,FALSE,R_xgADHzDxu23D9HH,SDJ,Trait-based approaches for guiding the restoration of degraded agricultural landscapes in East Africa,"five landscapes in 3 African countries studied for extent of soil erosion, vegetation cover and biomass, functional properties of the woody vegetation, and topsoil chemistry",No,"5 landscapes = sites, ""n=640 observations per site"", ""745 plots""",Plots,1,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_xgADHzDxu23D9HH,SDJ,Trait-based approaches for guiding the restoration of degraded agricultural landscapes in East Africa,"five landscapes in 3 African countries studied for extent of soil erosion, vegetation cover and biomass, functional properties of the woody vegetation, and topsoil chemistry",No,"5 landscapes = sites, ""n=640 observations per site"", ""745 plots""",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_089hb8PShHCWUcV,GV,Tropical deforestation alters hummingbird movement patterns,GPS tracking of hummingbird movement as proxy for pollination disruption,No,"Single site, multiple birds' movements tracked",Sites,1,1000km,"101-1,000 km²",.1-10,Plots,No,,0,No
