ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.2_6,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,,Q12,freshWQReg,96,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.2_6,FALSE,Climate,Climate,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.2_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,,Q12,SoilProtect,98,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.2_8,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,Env,Q12,SoilProtect,98,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Anthro,,Q12,HabCreate,107,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_1,FALSE,"Land use change,Population growth",Land use change,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Anthro,Anthro,Q12,HabCreate,107,,TK,JL,2
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_1,FALSE,"Land use change,Population growth",Population growth,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Anthro,Anthro,Q12,HabCreate,107,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,,Q12,ClimReg,110,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_4,FALSE,"Land use change,Population growth",Land use change,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,Anthro,Q12,ClimReg,110,,TK,JL,2
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_4,FALSE,"Land use change,Population growth",Population growth,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,Anthro,Q12,ClimReg,110,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_6,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,,Q12,freshWQReg,112,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_6,FALSE,Population growth,Population growth,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,Anthro,Q12,freshWQReg,112,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,,Q12,SoilProtect,114,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_8,FALSE,"Land use change,Population growth",Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,Anthro,Q12,SoilProtect,114,,TK,JL,2
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.3_8,FALSE,"Land use change,Population growth",Population growth,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,Anthro,Q12,SoilProtect,114,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.4_6,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Bio,,Q12,freshWQReg,128,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.4_6,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Bio,Bio,Q12,freshWQReg,128,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_1,TRUE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_1,TRUE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_4,TRUE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_4,TRUE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,Q12,ClimReg,142,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_6,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_6,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Yclass,,,Q12,freshWQReg,144,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_8,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.5_8,TRUE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.7_6,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q25.7_6,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",EffectDirect,Anthro,,Q12,freshWQReg,176,,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q17,FALSE,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q17,FALSE,"Other(soils)=rainfall erosivity, Other(soils)=slope, Other(soils)=elevation",Other(soils)=elevation,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,SoilProtect,203,Infilled ES from Driver where 'Other' specified,TK,JL,2
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q17,FALSE,"Other(soils)=rainfall erosivity, Other(soils)=slope, Other(soils)=elevation",Other(soils)=rainfall erosivity,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,SoilProtect,203,Infilled ES from Driver where 'Other' specified,TK,JL,2
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q17,FALSE,"Other(soils)=rainfall erosivity, Other(soils)=slope, Other(soils)=elevation",Other(soils)=slope,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,SoilProtect,203,Infilled ES from Driver where 'Other' specified,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q26,FALSE,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,,Q12,,205,,TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q26,FALSE,Other(water)=estimated root depth of vegetation type,Other(water)=estimated root depth of vegetation type,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,freshWQReg,205,Infilled ES from Driver where 'Other' specified,TK,JL,2
R_3j225vqUy2ndtL0,TK,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q18,FALSE,None,Kremen Topic 4 : Scale,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),TK,JL,1
R_1hybCiXFKKWPel0,JL,"Assessing and mapping of multiple ecosystem services in Guizhou Province, China",Q18,FALSE,"Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers)),Kremen Topic 4 : Scale","Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,,TK,JL,2
R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,Q25.1_1_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,TK,KCG,1
R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,Q25.1_1_1,FALSE,plant productivity,plant productivity,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,TK,KCG,2
R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,Q25.1_4_1,TRUE,soil organic matter,soil organic matter,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,TK,KCG,1
R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,Q25.1_4_1,TRUE,soil organic matter,soil organic matter,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,TK,KCG,2
R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,Q25.1_7_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,TK,KCG,1
